"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"51",2020-08-21,268.69,270.49,266.42,267.01,267.01,15538615,0,1
"52",2020-08-24,271.07,277.2478,268.7701,271.39,271.39,23685603,0,1
"53",2020-08-25,272.41,283.09,270.2601,280.82,280.82,42127240,0,1
"54",2020-08-26,284,304.67,284,303.91,303.91,69015151,0,1
"55",2020-08-27,300.16,301.23,292.02,293.22,293.22,30301309,0,1
"56",2020-08-28,295,297.23,290.98,293.66,293.66,17172415,0,1
"57",2020-08-31,293.95,296.88,291.55,293.2,293.2,17345134,0,1
"58",2020-09-01,294.71,301.49,292.71,295.44,295.44,17320872,0,1
"59",2020-09-02,298.88,303.6,293.05,302.5,302.5,24341369,0,1
"60",2020-09-03,295.99,297.6,283.63,291.12,291.12,32294092,0,1
"61",2020-09-04,287.25,289,271.14,282.73,282.73,30333671,0,1
"62",2020-09-08,271.28,279.3,269.42,271.16,271.16,24863997,0,1
"63",2020-09-09,275.77,278.48,271.35,273.72,273.72,22918769,0,1
"64",2020-09-10,275.51,279.16,267.0319,268.09,268.09,24814669,0,1
"65",2020-09-11,270.06,271.39,262.64,266.61,266.61,18913883,0,1
"66",2020-09-14,270.95,276.64,265.7,266.15,266.15,24093830,0,1
"67",2020-09-15,270.67,274.52,269.3,272.42,272.42,18478530,0,1
"68",2020-09-16,267.29,272.44,261.79,263.52,263.52,29207594,0,1
"69",2020-09-17,258.28,261.5,250.19,254.82,254.82,31281441,0,1
"70",2020-09-18,258.405,259.2,250.05,252.53,252.53,28130767,0,1
"71",2020-09-21,247.54,249.95,244.13,248.15,248.15,24709378,0,1
"72",2020-09-22,253.31,255.32,248.22,254.75,254.75,30293103,0,1
"73",2020-09-23,255.26,257.9921,248.15,249.02,249.02,19641266,0,1
"74",2020-09-24,246.5,252.24,245.62,249.53,249.53,20006750,0,1
"75",2020-09-25,249.4,255.75,246.61,254.82,254.82,18351311,0,1
"76",2020-09-28,259.4,259.6,254.8208,256.82,256.82,18826254,0,1
"77",2020-09-29,257.81,263.33,256.9,261.79,261.79,20215504,0,1
"78",2020-09-30,261.98,266.085,260.1,261.9,261.9,20142546,0,1
"79",2020-10-01,265.35,268.33,264.8,266.63,266.63,20009801,0,1
"80",2020-10-02,261.21,265.15,259.18,259.94,259.94,16367597,0,1
"81",2020-10-05,262.2,264.865,260.8401,264.65,264.65,12822252,0,1
"82",2020-10-06,261.78,265.69,258.24,258.66,258.66,18696917,0,1
"83",2020-10-07,259.21,260.18,254.82,258.12,258.12,23133417,0,1
"84",2020-10-08,259.75,264.62,259.1488,263.76,263.76,16312762,0,1
"85",2020-10-09,264.52,264.75,262.17,264.45,264.45,14107803,0,1
"86",2020-10-12,270.2,280.18,267.87,275.75,275.75,31019256,0,1
"87",2020-10-13,277.58,279.1,273.39,276.14,276.14,18063343,0,1
"88",2020-10-14,277.62,278.75,271.5,271.82,271.82,15601154,0,1
"89",2020-10-15,267.6,269.04,263.67,266.72,266.72,15416064,0,1
"90",2020-10-16,267.375,271.37,265.3,265.93,265.93,16622702,0,1
"91",2020-10-19,265.53,268.55,259.88,261.4,261.4,13586955,0,1
"92",2020-10-20,263.06,269.7,262.88,267.56,267.56,18763246,0,1
"93",2020-10-21,279.56,283.05,276.37,278.73,278.73,28998638,0,1
"94",2020-10-22,279.87,282.45,275.04,278.12,278.12,16720026,0,1
"95",2020-10-23,278.8024,285.24,276.82,284.79,284.79,17535155,0,1
"96",2020-10-26,283.16,285.23,274.26,277.11,277.11,21322925,0,1
"97",2020-10-27,278.76,284.51,276.31,283.29,283.29,16287249,0,1
"98",2020-10-28,278.79,278.79,267.26,267.67,267.67,23121808,0,1
"99",2020-10-29,276.55,283.6,273.78,280.83,280.83,32368118,0,1
"100",2020-10-30,274.5,276.7,259.1,263.11,263.11,47299002,0,1
