"","timestamp","open","high","low","close","adjusted_close","volume","dividend_amount","split_coefficient"
"56",2020-08-14,194.72,197.63,194.515,197.2,197.2,1242908,0,1
"57",2020-08-17,197.2,199.63,196.67,196.72,196.72,1464492,0,1
"58",2020-08-18,196.34,197.66,194.61,196.42,196.42,1172346,0,1
"59",2020-08-19,195.08,199.14,194.86,197.57,197.57,1290554,0,1
"60",2020-08-20,196.86,198.08,196.29,197.01,197.01,1371292,0,1
"61",2020-08-21,197.06,197.06,193.18,193.64,193.64,1179494,0,1
"62",2020-08-24,193.44,194.14,188.23,190.17,190.17,2116913,0,1
"63",2020-08-25,191.63,193.81,189.61,192.37,192.37,2126845,0,1
"64",2020-08-26,191.98,197.27,190.23,195.44,195.44,1504943,0,1
"65",2020-08-27,196.37,200.46,195.4,199.58,199.58,948741,0,1
"66",2020-08-28,201,201.23,198.61,200.11,200.11,1280424,0,1
"67",2020-08-31,199.7,202.23,199.7,199.99,199.99,1465101,0,1
"68",2020-09-01,199.32,202.97,198.46,202.65,202.65,1441732,0,1
"69",2020-09-02,202.64,210.31,202.5,209.73,209.73,1805486,0,1
"70",2020-09-03,210.48,212.1,202.81,203.85,203.85,2032020,0,1
"71",2020-09-04,206.07,206.5,200.12,202.74,202.74,1093447,0,1
"72",2020-09-08,201.87,202.07,197.84,198,198,1679671,0,1
"73",2020-09-09,200.14,205.6,199.35,203.63,203.63,1155259,0,1
"74",2020-09-10,204.36,206.4,201.76,202.05,202.05,1594490,0,1
"75",2020-09-11,202.26,203.07,199.5,201.54,201.54,1189209,0,1
"76",2020-09-14,203.33,204.42,201.68,201.96,201.96,1053616,0,1
"77",2020-09-15,202.28,203.92,201.68,202,202,1013414,0,1
"78",2020-09-16,203.33,204.56,202.27,202.53,202.53,1135395,0,1
"79",2020-09-17,200,203.14,199.04,201.67,201.67,1202370,0,1
"80",2020-09-18,201.27,204.03,200.86,201,201,1459741,0,1
"81",2020-09-21,198.18,199.96,196.5,199.2,199.2,1724806,0,1
"82",2020-09-22,198.08,201.3,195.94,199.97,199.97,1936552,0,1
"83",2020-09-23,200.78,205.23,200.09,200.41,200.41,2258639,0,1
"84",2020-09-24,200.42,201.08,195.22,195.68,195.68,1975640,0,1
"85",2020-09-25,194.34,197.87,192.19,196.36,196.36,1217804,0,1
"86",2020-09-28,198.76,204.9,198.52,203.43,203.43,1568818,0,1
"87",2020-09-29,202.74,205.43,202.2,205.09,205.09,1340319,0,1
"88",2020-09-30,205.96,208.235,203.66,206.3,206.3,1583929,0,1
"89",2020-10-01,206.72,207.71,204.27,206.18,206.18,1391943,0,1
"90",2020-10-02,204.86,207.92,204.38,205.52,205.52,877428,0,1
"91",2020-10-05,207.06,207.9,204.74,206.51,206.51,907660,0,1
"92",2020-10-06,207.87,209.38,204.7719,205.65,205.65,986720,0,1
"93",2020-10-07,206.67,209.115,206.39,208.37,208.37,1084588,0,1
"94",2020-10-08,210,212.95,207.94,208.07,208.07,894029,0,1
"95",2020-10-09,209.39,210.51,208.32,209.19,209.19,987387,0,1
"96",2020-10-12,209.81,214.88,208.8,214.52,214.52,1848040,0,1
"97",2020-10-13,213.63,216.49,210.12,210.89,210.89,1279267,0,1
"98",2020-10-14,211.46,214.42,209.06,210.09,210.09,1176332,0,1
"99",2020-10-15,208.53,213.37,208.08,212.78,212.78,1058523,0,1
"100",2020-10-16,213.36,215.26,212.685,212.88,212.88,1706050,0,1
